,Method,YY_MM,Quantity of Units Issued,Quantity of Units,Rolling_Issuance,Rolling_Retirement,Balance,Retirement_Ratio
1922,Wind,18_01,130000.0,385111.0,51802871.0,41905461.0,9897410.0,0.8089408982756959
1923,Wind,18_02,680359.0,329036.0,52483230.0,42234497.0,10248733.0,0.8047236612533184
1924,Wind,18_03,451447.0,281026.0,52934677.0,42515523.0,10419154.0,0.8031695933461538
1925,Wind,18_04,1238536.0,416288.0,54173213.0,42931811.0,11241402.0,0.7924915031345843
1926,Wind,18_05,779770.0,1038534.0,54952983.0,43970345.0,10982638.0,0.8001448256230239
1927,Wind,18_06,639470.0,163074.0,55592453.0,44133419.0,11459034.0,0.7938742872166479
1928,Wind,18_07,556967.0,393653.0,56149420.0,44527072.0,11622348.0,0.7930103641319892
1929,Wind,18_08,990416.0,902515.0,57139836.0,45429587.0,11710249.0,0.7950598073120125
1930,Wind,18_09,951247.0,713103.0,58091083.0,46142690.0,11948393.0,0.7943162292223059
1931,Wind,18_10,260054.0,785785.0,58351137.0,46928475.0,11422662.0,0.8042426833944983
1932,Wind,18_11,191385.0,90365.0,58542522.0,47018840.0,11523682.0,0.8031570624852821
1933,Wind,18_12,664326.0,227777.0,59206848.0,47246617.0,11960231.0,0.7979924383071364
1934,Wind,19_01,647109.0,498685.0,59853957.0,47745302.0,12108655.0,0.7976966669054144
1935,Wind,19_02,265406.0,400735.0,60119363.0,48146037.0,11973326.0,0.8008407707180797
1936,Wind,19_03,2270263.0,441599.0,62389626.0,48587636.0,13801990.0,0.7787774845773238
1937,Wind,19_04,1097084.0,686905.0,63486710.0,49274541.0,14212169.0,0.7761394628891621
1938,Wind,19_05,823792.0,300931.0,64310502.0,49575472.0,14735030.0,0.7708767690850866
1939,Wind,19_06,1062357.0,2979208.0,65372859.0,52554680.0,12818179.0,0.8039220068377306
1940,Wind,19_07,1534885.0,369779.0,66907744.0,52924459.0,13983285.0,0.7910064790108601
1941,Wind,19_08,1670230.0,1009639.0,68577974.0,53934098.0,14643876.0,0.786463857914496
1942,Wind,19_09,1493978.0,1043652.0,70071952.0,54977750.0,15094202.0,0.7845899597602191
1943,Wind,19_10,1360862.0,1083658.0,71432814.0,56061408.0,15371406.0,0.7848130972412762
1944,Wind,19_11,1618483.0,780751.0,73051297.0,56842159.0,16209138.0,0.7781129334363496
1945,Wind,19_12,7806013.0,1458219.0,80857310.0,58300378.0,22556932.0,0.7210279194299192
1946,Wind,20_01,3650360.0,698272.0,84507670.0,58998650.0,25509020.0,0.6981455056091358
1947,Wind,20_02,1110845.0,431155.0,85618515.0,59429805.0,26188710.0,0.6941232863008661
1948,Wind,20_03,6879162.0,619569.0,92497677.0,60049374.0,32448303.0,0.6491987252825819
1949,Wind,20_04,427766.0,1354164.0,92925443.0,61403538.0,31521905.0,0.6607828385601562
1950,Wind,20_05,2420602.0,1584848.0,95346045.0,62988386.0,32357659.0,0.6606292479147929
1951,Wind,20_06,825613.0,2670430.0,96171658.0,65658816.0,30512842.0,0.6827252161962312
1952,Wind,20_07,1756786.0,676744.0,97928444.0,66335560.0,31592884.0,0.6773880732752171
1953,Wind,20_08,1023378.0,1747557.0,98951822.0,68083117.0,30868705.0,0.6880430862607058
1954,Wind,20_09,1176555.0,203949.0,100128377.0,68287066.0,31841311.0,0.6819951351054058
1955,Wind,20_10,3518236.0,972656.0,103646613.0,69259722.0,34386891.0,0.668229477021116
1956,Wind,20_11,3699703.0,1349669.0,107346316.0,70609391.0,36736925.0,0.6577719071421138
1957,Wind,20_12,1935904.0,1961586.0,109282220.0,72570977.0,36711243.0,0.6640693884146937
1958,Wind,21_01,2253993.0,2469938.0,111536213.0,75040915.0,36495298.0,0.6727941803080584
1959,Wind,21_02,2734304.0,728245.0,114270517.0,75769160.0,38501357.0,0.6630683223389985
1960,Wind,21_03,1099472.0,1308212.0,115369989.0,77077372.0,38292617.0,0.6680885789111066
1961,Wind,21_04,3240786.0,1089791.0,118610775.0,78167163.0,40443612.0,0.6590224454734404
1962,Wind,21_05,4800207.0,748380.0,123410982.0,78915543.0,44495439.0,0.6394531647110627
1963,Wind,21_06,3042030.0,1370830.0,126453012.0,80286373.0,46166639.0,0.634910720829647
1964,Wind,21_07,1642083.0,1331080.0,128095095.0,81617453.0,46477642.0,0.6371629842657129
1965,Wind,21_08,4299158.0,944239.0,132394253.0,82561692.0,49832561.0,0.6236048025438083
1966,Wind,21_09,3267037.0,573430.0,135661290.0,83135122.0,52526168.0,0.6128138837541645
1967,Wind,21_10,3974761.0,1644332.0,139636051.0,84779454.0,54856597.0,0.6071458867022815
1968,Wind,21_11,1107151.0,1087522.0,140743202.0,85866976.0,54876226.0,0.6100967917441583
1969,Wind,21_12,1371629.0,2588171.0,142114831.0,88455147.0,53659684.0,0.6224202384619519
1970,Wind,22_01,2173828.0,992933.0,144288659.0,89448080.0,54840579.0,0.6199245361341947
1971,Wind,22_02,3663660.0,604107.0,147952319.0,90052187.0,57900132.0,0.6086568132805001
1972,Wind,22_03,1153757.0,1931322.0,149106076.0,91983509.0,57122567.0,0.6168998036002236
1973,Wind,22_04,4562589.0,1048803.0,153668665.0,93032312.0,60636353.0,0.6054084741349188
1974,Wind,22_05,1302798.0,724013.0,154971463.0,93756325.0,61215138.0,0.6049909008086217
1975,Wind,22_06,624916.0,1039039.0,155596379.0,94795364.0,60801015.0,0.6092388820950647
1976,Wind,22_07,1029939.0,1696218.0,156626318.0,96491582.0,60134736.0,0.6160623784822676
1977,Wind,22_08,2957321.0,3352836.0,159583639.0,99844418.0,59739221.0,0.6256557290312198
1978,Wind,22_09,2783781.0,3085482.0,162367420.0,102929900.0,59437520.0,0.63393197970381
1979,Wind,22_10,942081.0,1012671.0,163309501.0,103942571.0,59366930.0,0.6364759573908685
1980,Wind,22_11,4807264.0,738465.0,168116765.0,104681036.0,63435729.0,0.6226686315311861
1981,Wind,22_12,3651041.0,4458109.0,171767806.0,109139145.0,62628661.0,0.6353876639723745
1982,Wind,23_01,2789038.0,448723.0,174556844.0,109587868.0,64968976.0,0.6278061947545294
1983,Wind,23_02,1326068.0,2583990.0,175882912.0,112171858.0,63711054.0,0.6377643895275057
1984,Wind,23_03,1686623.0,522712.0,177569535.0,112694570.0,64874965.0,0.6346503638701312
