,Project ID,Type,Name,Location,Standard,Volume,Price,Price Type,Broker,Offer Date,LDC,Notes,Year,Month,Quarter,Vintage
3308,VCS 439,Waste to Energy,Yingpeng HFC23 Decompostion Project,China,VCS,300,2.0,Trade,CBL,2022-11-04,0.0,,2022,11,4,2008
3309,VCS 157,Wind,Zhejian Qushan Wind Farm Project,China,VCS,457,4.75,Trade,CBL,2022-11-04,0.0,,2022,11,4,2005
3310,VCS 985,REDD,Cordillera Azul National Park REDD Project,Peru,VCS-CCB,1500,6.0,Trade,CBL,2022-11-04,0.0,,2022,11,4,2013
3311,VCS 2293,REDD,NIHT Topaiyo REDD+,Papua New Guinea,VCS-CCB,500,12.4,Trade,CBL,2022-11-04,0.0,,2022,11,4,2017
3312,VCS 212,Efficient Coal (CMM),"Joarin, Utilization of Coal-Mine-Methane",Germany,VCS,5000,16.0,Trade,CBL,2022-11-04,0.0,,2022,11,4,2019
3313,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,0,12.5,Offer,ICAP,2022-11-04,1.0,,2022,11,4,2018
3314,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,0,14.5,Offer,ICAP,2022-11-04,1.0,,2022,11,4,2019
3315,VCS 1258,Wind,Saint Nikola Wind Farm,Bulgaria,VCS,75000,5.5,Offer,ICAP,2022-11-04,0.0,,2022,11,4,2018
3316,GS 10789,Cookstoves,ECOA_BURN Multi-Country Clean Cooking Programme,Africa (Multi-Country),GS-SDG,0,11.0,Offer,ICAP,2022-11-04,0.0,,2022,11,4,2021
3320,GS 7606,Cookstoves,Zaoyuan Solar Cooker Project,China,GS-SDG,0,10.0,Offer,ICAP,2022-11-04,0.0,,2022,11,4,2020
3321,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,175000,6.8,Offer,TFS,2022-11-04,0.0,,2022,11,4,2015
3322,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,475000,7.2,Offer,TFS,2022-11-04,0.0,,2022,11,4,2016
3323,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,324000,7.2,Offer,TFS,2022-11-04,0.0,,2022,11,4,2017
3324,VCS 921,Wind,Inner Mongolia Jingneng Saihan Wind Farm Phase II Project,China,VCS,55000,3.5,Offer,TFS,2022-11-04,0.0,,2022,11,4,2016
3325,VCS 1258,Wind,Saint Nikola Wind Farm,Bulgaria,VCS,125000,6.35,Offer,TFS,2022-11-04,0.0,,2022,11,4,2017
3326,VCS 1258,Wind,Saint Nikola Wind Farm,Bulgaria,VCS,125000,6.5,Offer,TFS,2022-11-04,0.0,,2022,11,4,2018
3328,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,9000,1.6,Offer,CBL,2022-11-07,0.0,,2022,11,4,2011
3329,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,10000,1.66,Offer,CBL,2022-11-07,0.0,,2022,11,4,2011
3331,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,5252,1.76,Offer,CBL,2022-11-07,0.0,,2022,11,4,2013
3332,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,10000,1.84,Offer,CBL,2022-11-07,0.0,,2022,11,4,2014
3333,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,10000,1.9,Offer,CBL,2022-11-07,0.0,,2022,11,4,2015
3334,GS 2892,Cookstoves,"GS1347 VPA 8 Improved Kitchen Regimes: Ruhuha (Bugesera), Rwanda",Rwanda,GS-SDG,5000,3.25,Trade,CBL,2022-11-07,1.0,,2022,11,4,2014
3335,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,50000,4.0,Offer,FIS,2022-11-07,0.0,,2022,11,4,2019
3336,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,50000,4.0,Offer,FIS,2022-11-07,0.0,,2022,11,4,2019
3337,VCS 1950,Wind,Longyuan Mulilo De Aar 2 North Wind Energy Facility,South Africa,VCS,50000,4.6,Offer,ICAP,2022-11-07,0.0,,2022,11,4,2021
3338,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,9939,12.75,Offer,TFS,2022-11-07,1.0,,2022,11,4,2018
3339,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.75,Offer,Tullets,2022-11-07,1.0,,2022,11,4,2020
3340,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,100000,12.5,Offer,Tullets,2022-11-07,1.0,,2022,11,4,2018
3342,VCS 1746,Wind,108 MW Fatanpur Wind Power Project in Madhya Pradesh,India,VCS,115000,5.0,Offer,Tullets,2022-11-07,0.0,,2022,11,4,2019
3343,VCS 1771,Wind,46 MW Mangoli Wind Power Project in Karnataka,India,VCS,27000,5.2,Offer,Tullets,2022-11-07,0.0,,2022,11,4,2019
3344,VCS 2017,Solar,Karnataka Pavagada-II Solar Project,India,VCS,26000,4.5,Offer,Tullets,2022-11-07,0.0,,2022,11,4,2020
3345,GS 3409,Wind,Saritepe Wind Power Plant,Turkey,GS-SDG,14000,5.5,Offer,Tullets,2022-11-07,0.0,,2022,11,4,2017
3346,GS 5866,Solar,"40 MW Orange Charanka Solar Power Project in Gujarat, India",India,GS-SDG,68000,5.5,Offer,Tullets,2022-11-07,0.0,,2022,11,4,2020
3347,GS 3969,Wind,"100.5 MW Wind Power Project in Madhya Pradesh, India",India,GS-SDG,16000,5.5,Offer,Tullets,2022-11-07,0.0,,2022,11,4,2020
3351,VCS 2478,Fugitive emissions,Reducing Gas Leakages within the Titas Gas Distribution Network in Bangladesh,Bangladesh,VCS-SDG,0,5.75,Offer,Tullets,2022-11-07,1.0,,2022,11,4,2019
3352,VCS 1950,Wind,Longyuan Mulilo De Aar 2 North Wind Energy Facility,South Africa,VCS,160000,7.5,Offer,Tullets,2022-11-07,0.0,,2022,11,4,2021
3353,VCS 556,Wind,Xilinguole Huitengliang Wind Power Project Guotai Phase I,China,VCS,5000,6.55,Offer,CBL,2022-11-08,0.0,,2022,11,4,2019
3355,VCS 1950,Wind,Longyuan Mulilo De Aar 2 North Wind Energy Facility,South Africa,VCS,88000,4.05,Trade,CBL,2022-11-08,0.0,,2022,11,4,2021
3356,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,100000,13.25,Bid,FIS,2022-11-08,0.0,,2022,11,4,2019
3357,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,100000,14.5,Bid,FIS,2022-11-08,0.0,,2022,11,4,2020
3358,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.6,Offer,FIS,2022-11-08,1.0,,2022,11,4,2020
3359,VCS 2379,ARR,Huada Afforestation Project,China,VCS-CCB,100000,15.5,Offer,ICAP,2022-11-08,0.0,,2022,11,4,2017
3360,VCS 1258,Wind,Saint Nikola Wind Farm,Bulgaria,VCS,19000,5.7,Offer,ICAP,2022-11-08,0.0,,2022,11,4,2017
3361,VCS 536,Hydro,Uluabat Hydroelectric Power Plant,Turkey,VCS,50000,2.85,Offer,ICAP,2022-11-08,0.0,,2022,11,4,2016
3363,VCS 2379,ARR,Huada Afforestation Project,China,VCS-CCB,0,14.5,Offer,ICAP,2022-11-08,0.0,,2022,11,4,2019
3364,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,0,8.75,Offer,ICAP,2022-11-08,1.0,,2022,11,4,2017
3365,VCS 2250,ARR; WRC,Delta Blue Carbon 1,Pakistan,VCS-CCB,50000,30.0,Offer,TFS,2022-11-08,0.0,,2022,11,4,2017
3366,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,10000,11.65,Offer,CBL,2022-11-09,0.0,,2022,11,4,2019
3367,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,10000,11.65,Bid,CBL,2022-11-09,0.0,,2022,11,4,2019
3368,VCS 1896,ARR,Hunan Northern and Northwestern area afforestation area,China,VCS-CCB,10000,13.95,Offer,CBL,2022-11-09,0.0,,2022,11,4,2019
3369,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,10000,11.65,Trade,CBL,2022-11-09,0.0,,2022,11,4,2019
3370,VCS 708,Hydro,Engenheiro Ernesto Jorge Dreher and Engenheiro Henrique Kotzian SHPS VCS Project,Brazil,VCS,708,6.85,Trade,CBL,2022-11-09,0.0,,2022,11,4,2019
3371,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,13.5,Bid,ICAP,2022-11-09,0.0,,2022,11,4,2019
3372,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,50000,8.0,Offer,ICAP,2022-11-09,0.0,,2022,11,4,2017
3373,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,8.0,Offer,ICAP,2022-11-09,1.0,,2022,11,4,2017
3374,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,100000,7.0,Offer,ICAP,2022-11-09,1.0,,2022,11,4,2016
3375,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,0,6.25,Offer,ICAP,2022-11-09,1.0,,2022,11,4,2017
3376,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,0,8.25,Offer,ICAP,2022-11-09,1.0,,2022,11,4,2017
3377,GS 7538,Solar,Energising India using Solar Energy,India,GS-SDG,0,4.5,Offer,ICAP,2022-11-09,0.0,,2022,11,4,2020
3378,GS 7071,Solar,"400 MW Solar Power Project at Bhadla, Rajasthan",India,GS-SDG,150000,5.75,Offer,TFS,2022-11-09,0.0,,2022,11,4,2021
3379,GS 7468,Wind,300 MW WIND ENERGY PROJECT BY GREEN INFRA WIND ENERGY LIMITED,India,GS-SDG,600000,5.65,Offer,TFS,2022-11-09,0.0,,2022,11,4,2021
3380,GS 7152,Wind,252 MW Wind Energy Project by Green Infra Wind Energy Limited,India,GS-SDG,600000,5.65,Offer,TFS,2022-11-09,0.0,,2022,11,4,2021
3382,VCS 837,Natural Gas,Natural Gas Based Combined Cycle Power Generation,India,VCS,877,1.45,Offer,CBL,2022-11-10,0.0,,2022,11,4,2012
3383,VCS 622,Wind,"Bundled Wind Power Project In Tirunelveli, Tamil Nadu",India,VCS,200000,6.55,Offer,CBL,2022-11-10,0.0,,2022,11,4,2020
3385,VCS 1289,Wind,Talas de Maciel II Wind Farm,Uruguay,VCS,5000,4.0,Offer,CBL,2022-11-10,0.0,,2022,11,4,2017
3386,VCS 1718,IFM,Inner Mongolia Keyihe IFM (conversion of logged to protected forest),China,VCS,7500,7.25,Offer,CBL,2022-11-10,0.0,,2022,11,4,2013
3387,VCS 1198,Hydro,Pembelik Hydro Electricity Power Plant,Turkey,VCS,10000,2.85,Offer,CBL,2022-11-10,0.0,,2022,11,4,2015
3388,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,13.4,Trade,FIS,2022-11-10,0.0,,2022,11,4,2019
3389,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,13.4,Bid,FIS,2022-11-10,0.0,,2022,11,4,2019
3390,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,30000,13.6,Offer,FIS,2022-11-10,1.0,Jan23 Delivery,2022,11,4,2019
3391,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,50000,13.75,Offer,FIS,2022-11-10,0.0,,2022,11,4,2019
3392,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,50000,13.4,Bid,FIS,2022-11-10,1.0,,2022,11,4,2019
3393,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,40000,8.5,Bid,ICAP,2022-11-10,0.0,,2022,11,4,2017
3394,VCS 3279,Cookstoves,IDCOL Improved Cook Stove Program,Bangladesh,VCS,0,10.25,Offer,ICAP,2022-11-10,1.0,,2022,11,4,2020
3395,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,9.0,Offer,ICAP,2022-11-10,1.0,,2022,11,4,2017
3396,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.0,Offer,Jarden,2022-11-10,1.0,,2022,11,4,2019
3397,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.75,Offer,Jarden,2022-11-10,1.0,,2022,11,4,2020
3398,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,14.0,Trade,TFS,2022-11-10,0.0,,2022,11,4,2019
3399,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,13.5,Bid,Tullets,2022-11-10,0.0,,2022,11,4,2019
3400,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,13.5,Bid,Tullets,2022-11-10,0.0,,2022,11,4,2019
3401,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,10.5,Bid,Tullets,2022-11-10,0.0,,2022,11,4,2018
3402,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,0,15.5,Offer,Tullets,2022-11-10,1.0,,2022,11,4,2018
3403,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,0,13.75,Bid,Tullets,2022-11-10,0.0,,2022,11,4,2019
3404,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,0,13.75,Bid,Tullets,2022-11-10,0.0,,2022,11,4,2019
3405,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,14.0,Bid,Tullets,2022-11-10,0.0,,2022,11,4,2019
3406,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,1300,14.5,Bid,CBL,2022-11-11,1.0,,2022,11,4,2018
3407,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,3500,14.5,Offer,CBL,2022-11-11,1.0,,2022,11,4,2018
3409,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,1300,14.5,Trade,CBL,2022-11-11,1.0,,2022,11,4,2018
3410,VCS 1566,REDD,REDD+ Project Resguardo Indigena Unificado Selva de Mataven,Colombia,VCS-CCB,100000,13.0,Offer,FIS,2022-11-11,0.0,,2022,11,4,2018
3411,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,100000,13.0,Offer,FIS,2022-11-11,0.0,,2022,11,4,2018
3412,VCS 2250,ARR; WRC,Delta Blue Carbon 1,Pakistan,VCS-CCB,25000,30.0,Trade,FIS,2022-11-11,0.0,,2022,11,4,2017
3413,VCS 2250,ARR; WRC,Delta Blue Carbon 1,Pakistan,VCS-CCB,25000,34.25,Trade,FIS,2022-11-11,0.0,,2022,11,4,2020
3414,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,13.5,Bid,FIS,2022-11-11,0.0,,2022,11,4,2019
3415,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,50000,13.5,Bid,FIS,2022-11-11,1.0,,2022,11,4,2019
3416,GS 5642,Cookstoves,Burn Stoves Project in Kenya,Kenya,GS-SDG,0,10.95,Trade,ICAP,2022-11-11,0.0,,2022,11,4,2020
3418,VCS 1258,Wind,Saint Nikola Wind Farm,Bulgaria,VCS,19000,5.7,Offer,ICAP,2022-11-11,0.0,,2022,11,4,2019
3419,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,50000,14.0,Trade,Tullets,2022-11-11,0.0,,2022,11,4,2019
3420,VCS 1935,IFM,Hubei Hongshan IFM (Conversion of Logged to Protected Forest) Project,China,VCS-CCB,0,13.0,Offer,Tullets,2022-11-11,0.0,,2022,11,4,2018
3421,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,100000,13.36,Offer,Tullets,2022-11-11,1.0,,2022,11,4,2018
3422,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,30000,14.0,Offer,Tullets,2022-11-11,1.0,,2022,11,4,2019
3423,VCS 1896,ARR,Hunan Northern and Northwestern area afforestation area,China,VCS-CCB,0,14.75,Offer,Tullets,2022-11-11,0.0,,2022,11,4,2019
3424,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,100000,13.2,Bid,Tullets,2022-11-11,1.0,,2022,11,4,2019
3425,VCS 2070,ARR,Guinan Afforestation Project,China,VCS-CCB,25000,15.25,Offer,Tullets,2022-11-11,0.0,,2022,11,4,2020
3426,VCS 2536,Biogas,Zen Global Biogas Energy Plant,Turkey,VCS,130000,7.5,Offer,Tullets,2022-11-11,0.0,,2022,11,4,2021
3427,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,9000,1.83,Offer,CBL,2022-11-14,0.0,,2022,11,4,2011
3428,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,10000,1.88,Offer,CBL,2022-11-14,0.0,,2022,11,4,2011
3429,GS 5642,Cookstoves,Burn Stoves Project in Kenya,Kenya,GS-SDG,5000,10.95,Trade,CBL,2022-11-14,0.0,,2022,11,4,2020
3430,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,50000,13.5,Offer,FIS,2022-11-14,1.0,,2022,11,4,2019
3431,VCS 1566,REDD,REDD+ Project Resguardo Indigena Unificado Selva de Mataven,Colombia,VCS-CCB,100000,13.1,Offer,FIS,2022-11-14,0.0,,2022,11,4,2018
3432,VCS 2252,REDD,Rio Anapu-Pacaja,Brazil,VCS-CCB,100000,13.1,Offer,FIS,2022-11-14,0.0,,2022,11,4,2018
3433,VCS 2250,ARR; WRC,Delta Blue Carbon 1,Pakistan,VCS-CCB,0,34.25,Trade,GFI,2022-11-14,0.0,Approx. Date,2022,11,4,2021
3434,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.75,Offer,ICAP,2022-11-14,1.0,,2022,11,4,2020
3436,VCS 91,Hydro,CHANGSHATOU 10MW HYDROPOWER PROJECT IN HUBEI PROVINCE,China,VCS,30000,2.5,Offer,Jarden,2022-11-14,0.0,,2022,11,4,2016
3437,VCS 1664,IFM,Yunnan Xishuangbanna Improved Forest Management,China,VCS,60000,6.5,Offer,Jarden,2022-11-14,0.0,,2022,11,4,2012
3438,VCS 1542,IFM,Yunnan Kunming Liangqu Improved Forest Management Project,China,VCS,35000,6.5,Offer,Jarden,2022-11-14,0.0,,2022,11,4,2012
3439,VCS 896,Hydro,Foz do Chapeco Project,Brazil,VCS,20000,3.2,Offer,Jarden,2022-11-14,0.0,,2022,11,4,2012
3440,VCS 896,Hydro,Foz do Chapeco Project,Brazil,VCS,40000,3.2,Offer,Jarden,2022-11-14,0.0,,2022,11,4,2013
3442,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.0,Offer,Jarden,2022-11-14,1.0,,2022,11,4,2019
3443,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.75,Offer,Jarden,2022-11-14,1.0,,2022,11,4,2020
3444,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,100000,16.5,Offer,Jarden,2022-11-14,1.0,Q123 Delivery,2022,11,4,2021
3445,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,100000,18.0,Offer,Jarden,2022-11-14,1.0,Q124 Delivery,2022,11,4,2022
3446,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,100000,19.5,Offer,Jarden,2022-11-14,1.0,Q125 Delivery,2022,11,4,2023
3447,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,50000,15.75,Offer,Tullets,2022-11-14,1.0,,2022,11,4,2019
3448,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,100000,5.75,Offer,Tullets,2022-11-14,0.0,,2022,11,4,2015
3449,VCS 934,REDD,Mai Ndombe,Congo,VCS-CCB,0,12.25,Offer,Tullets,2022-11-14,1.0,,2022,11,4,2018
3450,VCS 1566,REDD,REDD+ Project Resguardo Indigena Unificado Selva de Mataven,Colombia,VCS-CCB,0,14.0,Offer,Tullets,2022-11-14,0.0,,2022,11,4,2019
3451,VCS 2539,REDD,EVERGREEN REDD+ PROJECT,Brazil,VCS,83000,7.5,Offer,Tullets,2022-11-14,0.0,,2022,11,4,2021
3452,VCS 1784,Solar,Solar Power Project by Mytrah Energy,India,VCS-SDG,0,4.2,Offer,Tullets,2022-11-14,0.0,,2022,11,4,2019
3453,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,50000,4.1,Offer,Tullets,2022-11-14,0.0,,2022,11,4,2019
3454,VCS 1950,Wind,Longyuan Mulilo De Aar 2 North Wind Energy Facility,South Africa,VCS,10000,4.4,Offer,Tullets,2022-11-14,0.0,,2022,11,4,2021
3455,GS 710,Cookstoves,Federal Intertrade Haiyuan Solar Cooker Project,China,GS-SDG,3000,5.85,Offer,Tullets,2022-11-14,0.0,,2022,11,4,2013
3457,VCS 1650,REDD,Keo Seima Wildlife Sanctuary,Cambodia,VCS-CCB,36102,16.14,Offer,CBL,2022-11-15,1.0,,2022,11,4,2019
3458,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,10000,1.75,Offer,CBL,2022-11-15,0.0,,2022,11,4,2011
3459,VCS 97,Hydro,Yanling Shendu Hydropower Project,China,VCS,9000,1.68,Offer,CBL,2022-11-15,0.0,,2022,11,4,2011
3460,VCS 371,Hydro,Guangdong Lankou 26MW Hydro Power Project,China,VCS,8000,2.08,Offer,CBL,2022-11-15,0.0,,2022,11,4,2017
3461,VCS 371,Hydro,Guangdong Lankou 26MW Hydro Power Project,China,VCS,5000,2.1,Offer,CBL,2022-11-15,0.0,,2022,11,4,2017
3462,GS 436,Wind,Akbuk Wind Farm Project,Turkey,GS-SDG,7315,4.5,Offer,CBL,2022-11-15,0.0,,2022,11,4,2015
3463,GS 2682,Wind,Kavakli Wind Power Project,Turkey,GS-SDG,21064,4.5,Offer,CBL,2022-11-15,0.0,,2022,11,4,2015
3464,VCS 1815,Solar,Renewable Solar Power Project by Adani Green Energy Ltd,India,VCS-SDG,353500,4.6,Offer,CBL,2022-11-15,0.0,,2022,11,4,2020
3465,VCS 2293,REDD,NIHT Topaiyo REDD+,Papua New Guinea,VCS-CCB,1100,12.2,Trade,CBL,2022-11-15,0.0,,2022,11,4,2017
3466,VCS 1477,ARR; REDD; WRC,Katingan Peatland Restoration and Conservation Project,Indonesia,VCS-CCB,40000,10.0,Trade,CBL,2022-11-15,0.0,,2022,11,4,2017
3467,VCS 868,REDD,"nut concessions in Madre de Dios, Peru",Peru,VCS-CCB,3794,5.2,Trade,CBL,2022-11-15,0.0,,2022,11,4,2016
3468,VCS 1330,Hydro,Midilli Hydroelectric Power Plant,Turkey,VCS,5600,4.2,Trade,CBL,2022-11-15,0.0,,2022,11,4,2016
3469,VCS 981,REDD,Pacajai REDD+,Brazil,VCS-CCB,1000,8.0,Trade,CBL,2022-11-15,0.0,,2022,11,4,2014
3470,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,9939,12.25,Offer,ICAP,2022-11-15,1.0,,2022,11,4,2018
3471,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,100000,14.5,Offer,TFS,2022-11-15,1.0,,2022,11,4,2019
3472,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,100000,15.75,Offer,TFS,2022-11-15,1.0,,2022,11,4,2020
3473,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,5034,15.0,Offer,CBL,2022-11-16,0.0,,2022,11,4,2017
3474,VCS 2539,REDD,EVERGREEN REDD+ PROJECT,Brazil,VCS,50000,9.4,Offer,CBL,2022-11-16,0.0,,2022,11,4,2021
3475,VCS 2357,Cookstoves,Improved cook stove market development in rural Nepal,Nepal,VCS,3666,11.5,Offer,CBL,2022-11-16,1.0,,2022,11,4,2018
3476,VCS 1715,IFM,Inner mongolia we'erqihan ifm (conversion of logged to protected forest),China,VCS,10000,6.8,Offer,CBL,2022-11-16,0.0,,2022,11,4,2013
3477,VCS 1258,Wind,Saint Nikola Wind Farm,Bulgaria,VCS,2378,5.5,Trade,CBL,2022-11-16,0.0,,2022,11,4,2017
3478,VCS 1258,Wind,Saint Nikola Wind Farm,Bulgaria,VCS,3622,5.5,Trade,CBL,2022-11-16,0.0,,2022,11,4,2018
3479,VCS 1748,REDD,Southern Cardamom,Cambodia,VCS-CCB-SDG,0,15.75,Offer,ICAP,2022-11-16,1.0,,2022,11,4,2020
3480,VCS 1792,Solar,Ghani solar renewable power project by greenko group,India,VCS-SDG,150000,3.5,Offer,Jarden,2022-11-16,0.0,,2022,11,4,2018
3481,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,10000,6.0,Trade,Jarden,2022-11-16,0.0,,2022,11,4,2014
3482,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,8341,6.0,Trade,CBL,2022-11-17,0.0,,2022,11,4,2014
3483,VCS 959,ARR,‘Guanaré’ Forest Plantations on degraded grasslands under extensive grazing,Uruguay,VCS-CCB,25000,12.0,Trade,CBL,2022-11-17,0.0,,2022,11,4,2018
3484,VCS 2065,Wind / Solar,Renewable Energy Power Projects by Atria Power,India,VCS-SDG,130000,4.0,Offer,FIS,2022-11-17,0.0,,2022,11,4,2019
3485,VCS 1950,Wind,Longyuan Mulilo De Aar 2 North Wind Energy Facility,South Africa,VCS,10000,4.35,Offer,FIS,2022-11-17,0.0,,2022,11,4,2021
3486,VCS 1812,Wind,VRTM Renewable Energy,Brazil,VCS,50000,4.35,Offer,FIS,2022-11-17,0.0,,2022,11,4,2018
3487,VCS 2478,Fugitive emissions,Reducing Gas Leakages within the Titas Gas Distribution Network in Bangladesh,Bangladesh,VCS-SDG,50000,5.5,Offer,FIS,2022-11-17,1.0,,2022,11,4,2019
3490,VCS 173,Run of river,Vishnuprayag Hydro-electric Project,India,VCS,0,2.8,Offer,ICAP,2022-11-17,0.0,,2022,11,4,2015
3492,VCS 674,REDD,Rimba Raya,Indonesia,VCS-CCB-SDG,50000,13.5,Trade,ICAP,2022-11-17,0.0,,2022,11,4,2018
3493,VCS 959,ARR,‘Guanaré’ Forest Plantations on degraded grasslands under extensive grazing,Uruguay,VCS-CCB,20000,7.25,Offer,Jarden,2022-11-17,0.0,,2022,11,4,2016
3494,VCS 1753,Solar,Bundled Solar Photovoltaic Project by ACME,India,VCS,20000,4.25,Offer,TFS,2022-11-17,0.0,,2022,11,4,2019
3495,VCS 1950,Wind,Longyuan Mulilo De Aar 2 North Wind Energy Facility,South Africa,VCS,10000,4.5,Offer,TFS,2022-11-17,0.0,,2022,11,4,2021
3496,VCS 1382,REDD,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VCS-CCB,31000,6.0,Offer,TFS,2022-11-17,0.0,,2022,11,4,2015
3497,VCS 1815,Solar,Renewable Solar Power Project by Adani Green Energy Ltd,India,VCS-SDG,78000,4.2,Offer,Tullets,2022-11-17,0.0,,2022,11,4,2020
